DATES,U Revenue,D CR,U OE,D NOI,D CAPEX,D WK,U FCF
2018-09-30,18515.088269918,2600.30940466707,9420.66557214628,2420.9967713044603,805.969679950802,53322.8529325008,62722.9728672037
2018-10-07,19014.78722105305,2607.5951960958264,9623.171388079738,2416.450464941915,803.8277056040497,53486.76829125975,61104.46287335944
2018-10-14,19514.4861721881,2614.880987524583,9825.677204013196,2411.9041585793702,801.6857312572973,53650.68365001871,59485.952879515185
2018-10-21,20014.18512332315,2622.1667789533394,10028.183019946655,2407.3578522168254,799.5437569105451,53814.59900877767,57867.44288567093
2018-10-28,20513.8840744582,2629.4525703820955,10230.688835880113,2402.81154585428,797.4017825637928,53978.51436753663,56248.93289182668
2018-11-04,21013.583025593252,2636.738361810852,10433.194651813572,2398.265239491735,795.2598082170406,54142.42972629558,54630.42289798242
2018-11-11,21513.2819767283,2644.0241532396085,10635.700467747032,2393.71893312919,793.1178338702882,54306.34508505454,53011.91290413816
2018-11-18,22012.98092786335,2651.309944668365,10838.20628368049,2389.1726267666454,790.975859523536,54470.2604438135,51393.4029102939
2018-11-25,22512.679878998402,2658.5957360971215,11040.71209961395,2384.6263204041,788.8338851767837,54634.175802572456,49774.892916449644
2018-12-02,23012.37883013345,2665.881527525878,11243.217915547408,2380.080014041555,786.6919108300314,54798.09116133141,48156.38292260539
2018-12-09,23512.0777812685,2673.1673189546345,11445.723731480866,2375.53370767901,784.5499364832791,54962.00652009037,46537.872928761135
2018-12-16,24011.776732403552,2680.4531103833906,11648.229547414325,2370.9874013164654,782.4079621365269,55125.92187884933,44919.36293491688
2018-12-23,24511.4756835386,2687.738901812147,11850.735363347783,2366.44109495392,780.2659877897746,55289.837237608284,43300.85294107262
2018-12-30,25011.17463467365,2695.0246932409036,12053.241179281242,2361.894788591375,778.1240134430222,55453.75259636724,41682.34294722836
2019-01-06,25510.873585808702,2702.31048466966,12255.7469952147,2357.34848222883,775.98203909627,55617.6679551262,40063.8329533841
2019-01-13,25391.13392724712,2642.91016908481,12396.2072095394,2349.566669766149,761.8112504400201,55881.83057244345,40063.8329533841
2019-01-20,25271.394268685537,2583.50985349996,12536.6674238641,2341.7848573034685,747.6404617837703,56145.9931897607,40063.8329533841
2019-01-27,25151.65461012395,2524.10953791511,12677.1276381888,2334.003044840788,733.4696731275205,56410.15580707795,40063.8329533841
2019-02-03,25031.91495156237,2464.70922233026,12817.587852513501,2326.221232378107,719.2988844712706,56674.3184243952,40063.8329533841
2019-02-10,24912.175293000786,2405.3089067454102,12958.0480668382,2318.439419915426,705.1280958150207,56938.48104171245,40063.8329533841
2019-02-17,24792.4356344392,2345.9085911605603,13098.5082811629,2310.657607452745,690.957307158771,57202.6436590297,40063.8329533841
2019-02-24,24672.695975877617,2286.5082755757103,13238.968495487601,2302.8757949900646,676.7865185025212,57466.80627634695,40063.8329533841
2019-03-03,24552.956317316035,2227.1079599908603,13379.4287098123,2295.0939825273836,662.6157298462713,57730.968893664205,40063.8329533841
2019-03-10,24433.216658754453,2167.7076444060103,13519.888924137002,2287.3121700647025,648.4449411900214,57995.13151098145,40063.8329533841
2019-03-17,24313.47700019287,2108.30732882116,13660.349138461701,2279.530357602022,634.2741525337716,58259.2941282987,40063.8329533841
2019-03-24,24193.737341631284,2048.9070132363104,13800.809352786402,2271.7485451393413,620.1033638775218,58523.45674561596,40063.8329533841
2019-03-31,24073.9976830697,1989.5066976514602,13941.269567111101,2263.9667326766603,605.9325752212719,58787.619362933205,40063.8329533841
2019-04-07,23933.787030519932,1988.6520975181134,13994.834071683918,2253.265319641314,612.2881859283294,58998.53579040473,40063.8329533841
2019-04-14,23793.576377970163,1987.7974973847663,14048.398576256732,2242.563906605968,618.6437966353868,59209.45221787625,40063.8329533841
2019-04-21,23653.365725420394,1986.9428972514195,14101.963080829548,2231.8624935706216,624.9994073424443,59420.36864534777,40063.8329533841
2019-04-28,23513.155072870624,1986.0882971180724,14155.527585402362,2221.1610805352757,631.3550180495017,59631.28507281929,40063.8329533841
2019-05-05,23372.944420320855,1985.2336969847256,14209.092089975178,2210.4596674999293,637.7106287565592,59842.201500290816,40063.8329533841
2019-05-12,23232.733767771086,1984.3790968513786,14262.656594547992,2199.7582544645834,644.0662394636167,60053.11792776234,40063.8329533841
2019-05-19,23092.523115221316,1983.5244967180317,14316.221099120809,2189.056841429237,650.4218501706741,60264.03435523387,40063.8329533841
2019-05-26,22952.312462671547,1982.6698965846847,14369.785603693623,2178.355428393891,656.7774608777316,60474.95078270539,40063.8329533841
2019-06-02,22812.101810121778,1981.8152964513379,14423.350108266439,2167.6540153585447,663.1330715847891,60685.86721017691,40063.8329533841
2019-06-09,22671.89115757201,1980.9606963179908,14476.914612839253,2156.952602323199,669.4886822918465,60896.783637648434,40063.8329533841
