DATES,D Revenue,U CR,D OE,U NOI,U CAPEX,U WK,D FCF
2020-01-12,73349.79603902344,22909.236511736053,44748.4925728649,2108.688890334294,7755.850173000932,200466.54766000828,12514.363572334323
2020-01-19,73530.60768043638,22514.767769340808,44393.3606301273,2128.4459092002176,7607.813417950023,199133.1151416226,12769.627026214346
2020-01-26,73711.41932184932,22120.299026945562,44038.2286873897,2148.2029280661413,7459.776662899113,197799.6826232369,13024.89048009437
2020-02-02,73892.23096326226,21725.830284550313,43683.0967446521,2167.9599469320656,7311.739907848204,196466.2501048512,13280.153933974392
2020-02-09,74073.0426046752,21331.361542155068,43327.9648019145,2187.7169657979894,7163.703152797295,195132.81758646553,13535.417387854415
2020-02-16,74253.85424608813,20936.892799759822,42972.8328591769,2207.473984663913,7015.666397746386,193799.38506807984,13790.680841734438
2020-02-23,74434.66588750108,20542.424057364577,42617.7009164393,2227.231003529837,6867.629642695476,192465.95254969414,14045.944295614461
2020-03-01,74615.47752891401,20147.95531496933,42262.5689737017,2246.9880223957607,6719.592887644567,191132.52003130844,14301.207749494484
2020-03-08,74796.28917032694,19753.486572574086,41907.4370309641,2266.7450412616845,6571.556132593658,189799.08751292276,14556.471203374507
2020-03-15,74977.10081173989,19359.01783017884,41552.3050882265,2286.5020601276087,6423.519377542749,188465.65499453706,14811.73465725453
2020-03-22,75157.91245315282,18964.54908778359,41197.1731454889,2306.2590789935325,6275.48262249184,187132.22247615136,15066.998111134553
2020-03-29,75338.72409456577,18570.080345388345,40842.0412027513,2326.0160978594563,6127.445867440931,185798.7899577657,15322.261565014576
2020-04-05,75519.5357359787,18175.6116029931,40486.9092600137,2345.77311672538,5979.409112390021,184465.35743938,15577.5250188946
